star_rating	review_headline
5	"It works great, is a little bit heavy but has good ..."
5	Five Stars
4	... had this for about a year now and I like it. No problems at all
5	Five Stars
4	Four Stars
3	Works for small jobs
4	Four Stars
5	Five Stars
5	Five Stars
5	Five Stars
5	"Durable, quiet and powerful.  Hair dries in minutes."
5	I love the retractable cord
5	Blown Away!
5	Salon hair dryer
5	Five Stars
3	Best for long hair!
4	Solid Hairdryer
1	"Hoy recib&iacute; el paquete en Venezuela, es un regalo ..."
5	No Complaints
2	Frustrated with connector
1	quit within a couple of months
5	Five Stars
5	Five Stars
5	Five Stars
5	Five Stars
5	dryer
5	Fast ???
4	It was easy for me to install
5	Five Stars
5	it is the good hair dryer£¡I will continue use it to see if ...
5	"Quick dry for 4c Naturalistas, no more broken combs!"
4	Four Stars
4	Four Stars
5	Love it!
5	Five Stars
1	Dryer does not work good at all
5	Five Stars
5	Good Basic
5	Five Stars
5	Love it!
5	Satisfied
5	Great dryer
3	It's like a giant robotic arm
4	Electrical cord needs lenthened.
2	Two Stars
5	Great dryer!
5	Five Stars
5	GREAT dryer for the price
5	Five Stars
5	I love this hairdryer because it's small
5	Five Stars
5	Five Stars
5	Revlon hair dryer
5	Five Stars
5	The Perfect Hairdryer
5	Five Stars
5	Love love love this product salon finishing and the cord ...
5	Really great. Got it in 2 days on a Sunday
5	It dries the hair in HALF the time!!!
4	Four Stars
4	Four Stars
4	Great when still alive.
5	Five Stars
5	Five Stars
1	Listen to the reviews !
4	Four Stars
5	Five Stars
3	Three Stars
5	Five Stars
5	Excellent Hair Dryer for Curly Hair!
5	Compares to my Sharper Image dryer
4	the hair dryer has worked great. I gave it only four stars because it ...
4	Good quality for price.
5	"Looks & feels like a toy, but works well!"
5	I have always used Con Air products and have been very happy with them
5	Five Stars
4	Professional quality at a reasonable price
5	Great little styling tool!
5	Solid construction - Attractive
2	Excellent product for such a great price
4	Four Stars
5	It's even cute!  It's PINK!  Works great.
3	Three Stars
2	"I got a pro-versa instead of jerdon, amazon says ..."
3	Three Stars
1	The on off switch is broken. The only way ...
4	The dryer still works great after every day use
1	One Star
4	Four Stars
4	Four Stars
2	Broken less than 2 years!
5	Great hair dryer
5	Great product and price
5	I love it.
5	Excellent product
1	Worst blow dryer I have ever purchased
5	Nothing beats a T3 dryer!!!
5	... loves it and it works so I guess it's great.
1	WASTE of money & effort
5	Nice Little Dryer
5	"Oldfasion style, better design, quieter operation"
4	I like the blow dryer
5	yes you must get one.
5	Five Stars
1	Not worth it at any price
5	It takes some precision switching fr hot to cool & vise-versa
5	I have always hated blow drying my hair
5	Five Stars
5	It's the best hair dryer ever
4	Read the Description Carefully
1	One Star
4	Great for fine hair
5	Five Stars
5	Five Stars
5	Five Stars
5	Five Stars
4	Hair Dryer
4	Four Stars
5	Five Stars
5	Five Stars
5	Five Stars
5	love it
5	Five Stars
4	Great small blower for home
5	Good buy for the price
2	Disappointed
5	Great!
5	Five Stars
1	dissapointed
5	Fantastic dryer
5	Love it. Hve it in every
4	Great Professional Hair Dryer!
4	Great dryer
5	Five Stars
5	Andis Easy Mount Hair Dryer
3	Too loud!! Not enough heat!!
5	Five Stars
5	RV accessories
5	"Love, love, love!!!!!"
2	Two Stars
5	A Review by my Beautiful Wife
4	Four Stars
5	I had used it once in a hotel.  I like it getting my hair dry
5	Five Stars
5	Five Stars
1	Wasn't as good as I hoped.
5	I would recommend it to everyone
5	Works great
5	Yes!
4	Four Stars
5	Five Stars
2	A happy wife is a happy LIFE
4	BLUE SPARKS but best blow dryer ever
5	Five Stars
5	great!
5	Five Stars
5	Space Saver
5	Five Stars
4	Loud but mighty
5	Five Stars
5	Five Stars
4	Four Stars
5	Yes'!
5	love the cool sitting and the feel of it
5	great. The individual heat / fan speed controls are ...
3	this is a nice dryer but I saw NO change in the time ...
5	Love this dryer
3	Three Stars
5	Great buy.
5	Five Stars
5	My favorite dryer
5	Five Stars
5	Five Stars
5	Love it
1	Don't waste your money!
3	Three Stars
5	Five Stars
4	Andis 30975/HD-10L 1600W Quiet Hangup Hair Dryer with Night Light
5	Five Stars
5	Five Stars
4	Four Stars
5	great blow dryer
5	Five Stars
4	Four Stars
5	Best dryer.
5	"Great features, great buy!"
5	Five Stars
1	One Star
5	Five Stars
5	conair hair dryer
5	ike at the hairdresser
3	Great until it wasn't.
5	Five Stars
5	Great blow dryer for the price!!!
4	Four Stars
5	Very powerful and compact design
5	Five Stars
5	Awesome!
5	Five Stars
5	fast
5	Five Stars
5	NICE PRODUCT
4	Expensive and not sure it's worth it
5	Does the job.
5	"Awesome hair dryer, but NO WARRANTY"
5	Five Stars
3	Buttons are flimsy and odd
4	Four Stars
5	Five Stars
5	It's a nice hair dryer
5	We are extremely please with the design and the white night light is a nice feature and not too bright as was mentioned in ...
5	Like it
4	Good product
5	Nice find.
3	good
4	"dryer is excellent, night light not to good"
1	Not happy that I spent $40
5	This is the best dryer for thick hair and beauties with natural/curly hair ...
5	Five Stars
5	Five Stars
5	Five Stars
5	Highly recommended for fine hair - will leave hair feeling soft!
5	Five Stars
3	"Light weight, not too noisy and plenty of airflow ..."
5	Five Stars
5	LOVE IT!
1	One Star
5	Perfect
3	Three Stars
5	Wonderful hair dryer
4	It works.
5	Short fingers on a round diffuser are hard to find!
5	Perfect for all types of hair...
3	Not for Large or Jumbo Rollers
4	Lightweight and easy to install
5	Five Stars
3	Conair 1875 Watt Tourmaline Ceramic Hair Dryer
5	love the small size!
4	Would like it to have a little more power but it is most important that it is more quiet and works well!
5	still awesome!
5	Five Stars
5	nice compact size
5	... the past 3 months and I gotta say I love it! My only problem with it is how ...
4	"Great dryer, weird peely covering."
5	Five Stars
1	One Star
5	Five Stars
5	It is great! My hairstylist even thinks so!
5	Five Stars
4	Four Stars
5	gooood
5	Five Stars
5	Five Stars
5	Works Great! No Messy Cord
3	OK for the price
5	Five Stars
2	"OK Only For Drying, Not Styling."
5	Great Hair Dryer.....Great Price
4	Great hair dryer
5	Five Stars
5	Five Stars
5	great value. not a professional one
5	Five Stars
2	"Dryer itself works fine, but The on off and temperature switches are ..."
3	Three Stars
5	Works well. Love the cord keeper
5	A Satisfactory!
5	Five Stars
5	Five Stars
5	Love it
5	COOLEST DRYER EVER:-)
3	ok
5	Tough hair dryer easy for a NO stylist person like me!
5	Salon Quality Hair Dryer
5	Works great. I wish the bonnet was
4	Must Have!
5	Happy!
5	Love it
5	Good dryer
5	I absolutely love this dryer
5	LOVE LOVE LOVE
2	Didn't Last
5	Smooth Move
5	best hair dryer ever
5	Simple good hair dryer!
5	Five Stars
1	Thought I would spend more and get a dryer that was better but it was not worth it
5	BEST. HAIRDRYER
3	for the price and size of item works ok.
5	Five Stars
5	Small but powerful
5	Like it very much
2	not much power
3	Ok but will be looking for something different
5	Excellent First Introduced to this product at several 5 star ...
5	Love this blow dryer
5	I am very happy with the hair dryer so far
5	Five Stars
5	they work great!
5	SALON WORTHY ROLLERSETS!!
5	Five Stars
5	Five Stars
5	Love love love
5	Five Stars
2	The adapter with the spikes was horrible. It was very hard and hurt my head
3	It was great while it was working and wife loved it but ...
5	Good hair dryer
3	Three Stars
1	One Star
5	Five stars!
4	Great Product. Lives up to its promise
3	Nice Product
4	Four Stars
4	Great purchase!
5	Five Stars
5	Five Stars
5	Five Stars
4	Four Stars
5	This Conair product is my favorite. This is the best dryer
5	glad I purchased 2 one for each bathroom they're great ...
5	Five Stars
5	its really amazing! i tried lots of hair products to rescue ...
5	Certainly meets my needs.
4	Awesome! Hair dries faster and looks smooth and shiny
4	So great l love it
3	Small & Lightweight.
1	This product is crap. I should have read the reviews
5	Five Stars
5	it was perfect!
1	DO NOT waste your money!
5	Lots of power for little size
4	Four Stars
2	I have a mini pro and thought the one I ...
3	Good but could have one option faster
5	Good Price and Better Performance
5	Five Stars
4	Four Stars
5	... blow dryer for about three years now and I love it. My daughter is constantly stealing it from ...
4	THIS DRYER IS OK. YOU JUST HAVE TO TURN ...
5	well satisfied!  thank you
5	Five Stars
4	Good Product
4	It works
3	Good for travel if you don't mind the noise level
5	Awesome Hair Drier!
5	Five Stars
5	Great hair dryer!
5	Five Stars
1	One Star
5	"Once you get a Twin Turbo, there's no going back!"
5	Five Stars
4	Happy with my purchase.
5	Very Good Value For The Price...
5	I've used it twice so far and love my results
2	Great dryer when it worked
5	Five Stars
1	> Horrible defective product
3	dangerous because sucks in hair
3	clumsy apparatis - I wanted more mobility - like multitacking and this is not set up to run ...
5	Does its job at a great price. It's also extremely light weight as well ...
5	"Light-weight, dries well, doesn't wake the roommate"
5	Great product!
4	Four Stars
5	you don't have to waste space in your drawer
5	Five Stars
4	Four Stars
5	Five Stars
5	Great value
5	Five Stars
4	Decent dryer at a great price.
4	Blow drier
5	Five Stars
5	Five Stars
5	Five Stars
1	One Star
4	Four Stars
4	great product!
5	work great and I'm very satisfied
5	Five Stars
2	I don't even dry my hair but a few times a month so this is not the best purchase.
3	Three Stars
5	Good dryer.
4	it does a good job. The only drawback is that I feel ...
5	Five Stars
5	Don't waste your money on the cheap ones
3	Not very hot
2	Too little power
5	I loved this dryer
5	"The wife loved it so, that;s what counts right?"
5	Powerful
5	No more fly-aways
1	Don't waste your money on this
1	One Star
3	Three Stars
1	Very disappointment. I should have read the reviewer before I ...
3	Three Stars
5	Five Stars
5	Yes it worked great.. donated it to my neighbor
5	Five Stars
4	Four Stars
5	"great product, great price!"
1	It was like a torch
5	Five Stars
5	Five Stars
4	Four Stars
4	Four Stars
5	Five Stars
5	Love it!
5	Five Stars
5	Five Stars
3	OK for the price
5	Five Stars
4	like it
3	Three Stars
5	after too many drops it finally stop working. I ...
5	Five Stars
4	Four Stars
5	Five Stars
5	I used an Andis hair dryer in a nice hotel in Wichita
5	Five Stars
5	Five Stars
5	I would definitely recommend this product
5	Dries my hair in the half the time of any ...
4	Good brand product for a low price
5	The Dog Lover's Hair Dryer
5	Five Stars
5	Five Stars
5	Good compact hair dryer.
5	"I've used this for a few years now, and ..."
5	Great Dryer!
1	WASTE OF MONEY
4	Four Stars
5	pretty good blow dryer
5	Love this dryer
4	it's a good quality product
5	... this dryer for a few months now and it's fantastic. I have loooooong thick frizzy hair and has ...
4	Four Stars
2	Have had this less than a year and it's started ...
4	The cord-keeper is a keeper.
5	Five Stars
1	Don't last any longer than a cheap Conair
5	Five Stars
5	Five Stars
5	Great item at great price
5	Amazing
4	good hair dryer
5	Best dryer ever!
5	Five Stars
5	"great blowdryer, lots of power"
1	One Star
5	Five Stars
5	EXCELLENT PRODUCT
5	Yea. It's good.
5	Worth the investment
5	Best dryer I've had
5	Five Stars
5	Great compact hair dryer
5	Five Stars
2	I bought this blow dryer in mid of May 2014 ...
5	Great buy!
5	This hair dryer is AMAZING! I have alot of thick frizzy hair and ...
5	Nice to have the dryer right at
5	Five Stars
5	Five Stars
2	This hairdryer doesn't have enough oomph to get the job ...
5	This is a great hair dryer for traving
5	Five Stars
4	Good economical dryer for curly hair
5	Five Stars
5	Great hair dryer
5	good
5	Five Stars
5	Five Stars
4	Four Stars
5	Five Stars
2	Lightweight hair dryer
4	Four Stars
4	Four Stars
4	Nice dryer
5	It's awesome!
5	Recommend it!
5	Five Stars
4	As Advertised Plus Awesome Settings
5	Five Stars
1	Worst hair dryer I have ever bought
5	Five Stars
4	Four Stars
5	Great At Home Salon Dryer
4	Larger than I expected
5	Five Stars
5	Five Stars
5	love it
5	works well so far!
5	Five Stars
5	niceeeee!!!!
5	... curly and voluminous hair and this dryer was my best investment. I usually dry my hair on high/cold ...
1	Horrible Experience.
5	Powerful little thing!
5	A Real Professional Hair Dryer
5	Great Dryer at a very Reasonable Price
5	Works for Super Thick Long Hair!!!  Dries my hair quicker than old dryer!
5	Five Stars
5	Great Value!
5	Five Stars
5	Five Stars
1	Designed by people who hate hair and like vaccums
2	dont like this dryer at all:(
5	Lightweight but packs a punch
2	Not worth the money
5	"Nice, compact blowdryer"
3	The buttons are touched to easily when holding it
1	It's hard to believe this fair dryer really gas 1875 ...
5	Five Stars
5	"I bought the same model Conair 9-10 years ago, ..."
5	Nothing fancy- but a LOT of hot air!
5	Great hair dryer!
5	Five Stars
5	"I have thick, thick hair. I have envied ..."
5	A+ Hair dryer.
5	Five Stars
4	Great compact blow dryer for travelling or small spaces!
5	Five Stars
1	I am disappointed.
5	Five Stars
4	Four Stars
5	Five Stars
3	Dryers looks good its ok but you need to spend some more ...
5	Love It!
5	Five Stars
3	Three Stars
5	It's fantastic!!
5	Five Stars
5	Loved this hair dryer--did not make the bathroom hot
3	Cord too short
5	Five Stars
5	Absolutely love. Im a male african american and i have ...
5	Five Stars
4	but it installed easily.
5	love it
4	top heavy so hard to move around but warms up ...
5	Great price. Works well so far
4	Four Stars
5	Five Stars
3	Overall good quality for the price
4	Four Stars
5	Five Stars
5	Awesome!
5	My wife says it works great. I had to order it online
5	Five Stars
5	HANG IT
4	Great hairdryer
4	Four Stars
4	Does the Job / Lightweight
5	... unit was exactly what we wanted with a very good price. We would recommend this if you're looking ...
5	... product runs quieter than I'd imagined and works absolutely great. Highly recommended
4	I like the hair dryer
5	Five Stars
4	Satisfied.
1	Caught on fire...
5	Amazing hair dryer!
4	love conair!
5	Five Stars
4	Professional lightweight hair dryer
5	Five Stars
3	conairs are better compared to this.
1	Not recommended for thick curly hair..
3	Three Stars
1	Bad design and workmanship!
5	Five Stars
5	Great!
5	Powerful but quiet.
1	One Star
5	Five Stars
4	Four Stars
5	Great Hair Dryer
5	Five Stars
5	She loves it and loved how it shortens the drying time
5	Five Stars
5	Five Stars
2	Two Stars
3	Looks like a good idea though
5	Five Stars
4	Great dryer just not for my hair type
4	I love the cool setting which I use to dry my ...
5	... for almost a year every day and still works fine!
1	Really lousy
5	very useful to me
